storage_id,mode,delay_ms,workers,trial_index,worker_id,operation_index,lease_id,warden_ns,claim_ns,application_ns,unattributed_ns,end_to_end_ns
storage-0,off,10.0,2,1,1,4,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10486700,800,10487500
storage-0,off,10.0,2,1,1,5,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10513300,600,10513900
storage-0,off,10.0,2,1,1,6,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10527300,700,10528000
storage-0,off,10.0,2,1,1,7,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10795500,700,10796200
storage-0,off,10.0,2,1,1,8,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10415800,800,10416600
storage-0,off,10.0,2,1,1,9,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,11028900,2100,11031000
storage-0,off,10.0,2,1,1,10,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10947600,1000,10948600
storage-0,off,10.0,2,1,1,11,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10155500,1900,10157400
storage-0,off,10.0,2,1,1,12,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10943500,900,10944400
storage-0,off,10.0,2,1,1,13,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,11078500,700,11079200
storage-0,off,10.0,2,1,1,14,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10906500,800,10907300
storage-0,off,10.0,2,1,1,15,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10562700,2100,10564800
storage-0,off,10.0,2,1,1,16,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10236100,1100,10237200
storage-0,off,10.0,2,1,1,17,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10686600,700,10687300
storage-0,off,10.0,2,1,1,18,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10941300,700,10942000
storage-0,off,10.0,2,1,1,19,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10456100,900,10457000
storage-0,off,10.0,2,1,1,20,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10552300,2300,10554600
storage-0,off,10.0,2,1,1,21,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,11194000,900,11194900
storage-0,off,10.0,2,1,1,22,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,11043200,900,11044100
storage-0,off,10.0,2,1,1,23,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10980700,800,10981500
storage-0,off,10.0,2,1,1,24,lease_7bb7c6667a9b47c385fc28ec498e1898,0,0,10993800,1000,10994800
storage-0,off,10.0,4,0,0,0,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10220000,1800,10221800
storage-0,off,10.0,4,0,0,1,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10509400,800,10510200
storage-0,off,10.0,4,0,0,2,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10550000,800,10550800
storage-0,off,10.0,4,0,0,3,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10551600,4000,10555600
storage-0,off,10.0,4,0,0,4,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10409100,800,10409900
storage-0,off,10.0,4,0,0,5,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10511000,600,10511600
storage-0,off,10.0,4,0,0,6,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10452300,700,10453000
storage-0,off,10.0,4,0,0,7,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10037800,700,10038500
storage-0,off,10.0,4,0,0,8,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10511900,600,10512500
storage-0,off,10.0,4,0,0,9,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10562300,700,10563000
storage-0,off,10.0,4,0,0,10,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10033900,600,10034500
storage-0,off,10.0,4,0,0,11,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10912500,1000,10913500
storage-0,off,10.0,4,0,0,12,lease_cf7d2f45b2be4bffa32327a4b292ad7f,0,0,10042300,800,10043100
storage-0,off,10.0,4,0,1,0,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10234800,900,10235700
storage-0,off,10.0,4,0,1,1,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10446100,3200,10449300
storage-0,off,10.0,4,0,1,2,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10031600,800,10032400
storage-0,off,10.0,4,0,1,3,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10128900,1200,10130100
storage-0,off,10.0,4,0,1,4,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10339700,900,10340600
storage-0,off,10.0,4,0,1,5,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10020400,800,10021200
storage-0,off,10.0,4,0,1,6,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10111600,800,10112400
storage-0,off,10.0,4,0,1,7,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10380500,1000,10381500
storage-0,off,10.0,4,0,1,8,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10561700,2200,10563900
storage-0,off,10.0,4,0,1,9,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10724400,800,10725200
storage-0,off,10.0,4,0,1,10,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10831800,800,10832600
storage-0,off,10.0,4,0,1,11,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10434500,1800,10436300
storage-0,off,10.0,4,0,1,12,lease_d25d43c3a3c8489c957850d2a9c1981f,0,0,10514200,1700,10515900
storage-0,off,10.0,4,0,2,0,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10120200,1100,10121300
storage-0,off,10.0,4,0,2,1,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10558800,600,10559400
storage-0,off,10.0,4,0,2,2,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10514300,800,10515100
storage-0,off,10.0,4,0,2,3,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10598800,1100,10599900
storage-0,off,10.0,4,0,2,4,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10364600,800,10365400
storage-0,off,10.0,4,0,2,5,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10020100,700,10020800
storage-0,off,10.0,4,0,2,6,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10456200,1100,10457300
storage-0,off,10.0,4,0,2,7,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10034900,600,10035500
storage-0,off,10.0,4,0,2,8,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10515700,800,10516500
storage-0,off,10.0,4,0,2,9,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,11094200,1900,11096100
storage-0,off,10.0,4,0,2,10,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10512000,700,10512700
storage-0,off,10.0,4,0,2,11,lease_894ee24922a841f6aed9e2bfaab2c54c,0,0,10375300,700,10376000
storage-0,off,10.0,4,0,3,0,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10240500,900,10241400
storage-0,off,10.0,4,0,3,1,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10439700,600,10440300
storage-0,off,10.0,4,0,3,2,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10032500,2400,10034900
storage-0,off,10.0,4,0,3,3,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10077100,1100,10078200
storage-0,off,10.0,4,0,3,4,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10392300,1600,10393900
storage-0,off,10.0,4,0,3,5,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10500400,700,10501100
storage-0,off,10.0,4,0,3,6,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10457200,2100,10459300
storage-0,off,10.0,4,0,3,7,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10024900,800,10025700
storage-0,off,10.0,4,0,3,8,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10027300,700,10028000
storage-0,off,10.0,4,0,3,9,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10742500,800,10743300
storage-0,off,10.0,4,0,3,10,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10872800,1900,10874700
storage-0,off,10.0,4,0,3,11,lease_810006b0e9ad48c9aeeddc1551eed2e2,0,0,10360700,900,10361600
storage-0,enforce,10.0,4,0,0,0,lease_ca3b3e4e25304c53b265018675006f5c,30309700,12222300,10162800,1600,52696400
storage-0,enforce,10.0,4,0,0,1,lease_ca3b3e4e25304c53b265018675006f5c,43478100,12252600,10466000,1800,66198500
storage-0,enforce,10.0,4,0,0,2,lease_ca3b3e4e25304c53b265018675006f5c,42874900,12053000,10481600,2000,65411500
storage-0,enforce,10.0,4,0,0,3,lease_ca3b3e4e25304c53b265018675006f5c,43009700,12087200,10138600,1600,65237100
storage-0,enforce,10.0,4,0,0,4,lease_ca3b3e4e25304c53b265018675006f5c,43679800,12471300,10912900,1800,67065800
storage-0,enforce,10.0,4,0,0,5,lease_ca3b3e4e25304c53b265018675006f5c,42625600,11673800,10134800,1400,64435600
storage-0,enforce,10.0,4,0,0,6,lease_ca3b3e4e25304c53b265018675006f5c,41615500,13060400,10499500,1700,65177100
storage-0,enforce,10.0,4,0,0,7,lease_ca3b3e4e25304c53b265018675006f5c,43482300,12784000,10723300,1800,66991400
storage-0,enforce,10.0,4,0,0,8,lease_ca3b3e4e25304c53b265018675006f5c,42465200,12722800,10386900,1400,65576300
storage-0,enforce,10.0,4,0,0,9,lease_ca3b3e4e25304c53b265018675006f5c,43811500,13437100,10620300,1500,67870400
storage-0,enforce,10.0,4,0,0,10,lease_ca3b3e4e25304c53b265018675006f5c,43513900,11290300,10347100,2100,65153400
storage-0,enforce,10.0,4,0,0,11,lease_ca3b3e4e25304c53b265018675006f5c,44339400,13076400,10321500,1600,67738900
storage-0,enforce,10.0,4,0,0,12,lease_ca3b3e4e25304c53b265018675006f5c,28140500,11862200,10808600,1800,50813100
storage-0,enforce,10.0,4,0,1,0,lease_d3fba9532c954fd393b68786e4b5ee5b,47345800,12181800,10074800,1800,69604200
storage-0,enforce,10.0,4,0,1,1,lease_d3fba9532c954fd393b68786e4b5ee5b,42763600,11902000,10528800,1500,65195900
storage-0,enforce,10.0,4,0,1,2,lease_d3fba9532c954fd393b68786e4b5ee5b,42681000,12381200,10111600,2000,65175800
storage-0,enforce,10.0,4,0,1,3,lease_d3fba9532c954fd393b68786e4b5ee5b,44011300,12661400,10832100,1800,67506600
storage-0,enforce,10.0,4,0,1,4,lease_d3fba9532c954fd393b68786e4b5ee5b,41644100,12847800,10413700,1900,64907500
storage-0,enforce,10.0,4,0,1,5,lease_d3fba9532c954fd393b68786e4b5ee5b,42429500,12056000,10206800,2100,64694400
storage-0,enforce,10.0,4,0,1,6,lease_d3fba9532c954fd393b68786e4b5ee5b,42362000,11388600,10734200,1700,64486500
storage-0,enforce,10.0,4,0,1,7,lease_d3fba9532c954fd393b68786e4b5ee5b,43681400,12058700,10801300,2000,66543400
storage-0,enforce,10.0,4,0,1,8,lease_d3fba9532c954fd393b68786e4b5ee5b,44172600,12692700,10773400,1600,67640300
storage-0,enforce,10.0,4,0,1,9,lease_d3fba9532c954fd393b68786e4b5ee5b,43782300,12586300,10079800,1500,66449900
storage-0,enforce,10.0,4,0,1,10,lease_d3fba9532c954fd393b68786e4b5ee5b,44253000,12498700,10288500,2200,67042400
storage-0,enforce,10.0,4,0,1,11,lease_d3fba9532c954fd393b68786e4b5ee5b,44427400,13490900,10101400,1800,68021500
storage-0,enforce,10.0,4,0,1,12,lease_d3fba9532c954fd393b68786e4b5ee5b,26729400,10735400,11011500,1600,48477900
storage-0,enforce,10.0,4,0,2,0,lease_8a84ed29b7274ea4b64c51b872a562bd,64044600,12920800,10057600,1800,87024800
storage-0,enforce,10.0,4,0,2,1,lease_8a84ed29b7274ea4b64c51b872a562bd,41844600,11677700,10058800,1900,63583000
storage-0,enforce,10.0,4,0,2,2,lease_8a84ed29b7274ea4b64c51b872a562bd,43989500,12449100,10364300,2500,66805400
storage-0,enforce,10.0,4,0,2,3,lease_8a84ed29b7274ea4b64c51b872a562bd,42687100,12094000,10141300,2000,64924400
storage-0,enforce,10.0,4,0,2,4,lease_8a84ed29b7274ea4b64c51b872a562bd,43058000,12805000,10652600,1800,66517400
storage-0,enforce,10.0,4,0,2,5,lease_8a84ed29b7274ea4b64c51b872a562bd,42246700,11701100,10179800,1600,64129200
storage-0,enforce,10.0,4,0,2,6,lease_8a84ed29b7274ea4b64c51b872a562bd,42392400,13569900,10503900,1800,66468000
storage-0,enforce,10.0,4,0,2,7,lease_8a84ed29b7274ea4b64c51b872a562bd,42475400,12799300,10338100,1500,65614300
storage-0,enforce,10.0,4,0,2,8,lease_8a84ed29b7274ea4b64c51b872a562bd,44123100,12040900,10435000,1800,66600800
storage-0,enforce,10.0,4,0,2,9,lease_8a84ed29b7274ea4b64c51b872a562bd,44557200,13196600,10702600,1500,68457900
storage-0,enforce,10.0,4,0,2,10,lease_8a84ed29b7274ea4b64c51b872a562bd,42395400,12673000,11009600,1600,66079600
storage-0,enforce,10.0,4,0,2,11,lease_8a84ed29b7274ea4b64c51b872a562bd,44997100,12443800,10546300,2400,67989600
storage-0,enforce,10.0,4,0,3,0,lease_a1ce4940d92b499e8f1c5fc799921914,14233500,11476300,10141800,1600,35853200
storage-0,enforce,10.0,4,0,3,1,lease_a1ce4940d92b499e8f1c5fc799921914,44352100,12691700,10136300,1900,67182000
storage-0,enforce,10.0,4,0,3,2,lease_a1ce4940d92b499e8f1c5fc799921914,43127800,11922200,10398600,1500,65450100
storage-0,enforce,10.0,4,0,3,3,lease_a1ce4940d92b499e8f1c5fc799921914,42479100,12569500,10162600,1800,65213000
storage-0,enforce,10.0,4,0,3,4,lease_a1ce4940d92b499e8f1c5fc799921914,43921000,12192700,10421200,1700,66536600
storage-0,enforce,10.0,4,0,3,5,lease_a1ce4940d92b499e8f1c5fc799921914,42766300,11751300,10459600,1600,64978800
storage-0,enforce,10.0,4,0,3,6,lease_a1ce4940d92b499e8f1c5fc799921914,42097800,12018800,11091700,1800,65210100
storage-0,enforce,10.0,4,0,3,7,lease_a1ce4940d92b499e8f1c5fc799921914,41554700,12978400,10846300,1600,65381000
storage-0,enforce,10.0,4,0,3,8,lease_a1ce4940d92b499e8f1c5fc799921914,42626600,12911100,10592200,1800,66131700
storage-0,enforce,10.0,4,0,3,9,lease_a1ce4940d92b499e8f1c5fc799921914,43971200,12652000,10381300,1800,67006300
storage-0,enforce,10.0,4,0,3,10,lease_a1ce4940d92b499e8f1c5fc799921914,44862000,12772400,10869700,1700,68505800
storage-0,enforce,10.0,4,0,3,11,lease_a1ce4940d92b499e8f1c5fc799921914,42447900,12945600,10891500,1600,66286600
storage-0,enforce,10.0,4,1,0,0,lease_a576f22f6d424becb1aac425060510da,31457600,13104900,10608600,2100,55173200
storage-0,enforce,10.0,4,1,0,1,lease_a576f22f6d424becb1aac425060510da,43614700,11390900,10020300,1600,65027500
storage-0,enforce,10.0,4,1,0,2,lease_a576f22f6d424becb1aac425060510da,44637700,12823200,10560000,1900,68022800
storage-0,enforce,10.0,4,1,0,3,lease_a576f22f6d424becb1aac425060510da,43435000,13794200,10298400,1900,67529500
storage-0,enforce,10.0,4,1,0,4,lease_a576f22f6d424becb1aac425060510da,42936500,11806800,10785600,1900,65530800
storage-0,enforce,10.0,4,1,0,5,lease_a576f22f6d424becb1aac425060510da,44577000,12915100,10127100,2000,67621200
storage-0,enforce,10.0,4,1,0,6,lease_a576f22f6d424becb1aac425060510da,46078000,12461800,10722600,1500,69263900
storage-0,enforce,10.0,4,1,0,7,lease_a576f22f6d424becb1aac425060510da,43061000,12588500,10589000,1400,66239900
storage-0,enforce,10.0,4,1,0,8,lease_a576f22f6d424becb1aac425060510da,44964400,12957200,10496200,2100,68419900
storage-0,enforce,10.0,4,1,0,9,lease_a576f22f6d424becb1aac425060510da,45417800,12591100,10024700,1700,68035300
storage-0,enforce,10.0,4,1,0,10,lease_a576f22f6d424becb1aac425060510da,44960500,12918500,10333600,1400,68214000
storage-0,enforce,10.0,4,1,0,11,lease_a576f22f6d424becb1aac425060510da,45131200,12763800,10384500,1700,68281200
storage-0,enforce,10.0,4,1,0,12,lease_a576f22f6d424becb1aac425060510da,28116200,13604900,10694400,1400,52416900
storage-0,enforce,10.0,4,1,1,0,lease_14a9c89967164de9a9fea390a4e4c401,48239600,14322900,10507400,2100,73072000
storage-0,enforce,10.0,4,1,1,1,lease_14a9c89967164de9a9fea390a4e4c401,41812000,13320100,10933100,1800,66067000
storage-0,enforce,10.0,4,1,1,2,lease_14a9c89967164de9a9fea390a4e4c401,42236200,13484300,10279100,1700,66001300
storage-0,enforce,10.0,4,1,1,3,lease_14a9c89967164de9a9fea390a4e4c401,43607200,12764700,10680200,1800,67053900
storage-0,enforce,10.0,4,1,1,4,lease_14a9c89967164de9a9fea390a4e4c401,43125100,13478400,10392800,2200,66998500
storage-0,enforce,10.0,4,1,1,5,lease_14a9c89967164de9a9fea390a4e4c401,44228700,14987200,10074700,2400,69293000
storage-0,enforce,10.0,4,1,1,6,lease_14a9c89967164de9a9fea390a4e4c401,43301300,12191700,10118300,2000,65613300
storage-0,enforce,10.0,4,1,1,7,lease_14a9c89967164de9a9fea390a4e4c401,44574700,12311800,10709700,2100,67598300
storage-0,enforce,10.0,4,1,1,8,lease_14a9c89967164de9a9fea390a4e4c401,45031600,13289700,10675800,1800,68998900
storage-0,enforce,10.0,4,1,1,9,lease_14a9c89967164de9a9fea390a4e4c401,44816700,13685300,10596300,1900,69100200
storage-0,enforce,10.0,4,1,1,10,lease_14a9c89967164de9a9fea390a4e4c401,43383100,12127200,10664400,1600,66176300
storage-0,enforce,10.0,4,1,1,11,lease_14a9c89967164de9a9fea390a4e4c401,45520700,13315100,10976300,1700,69813800
storage-0,enforce,10.0,4,1,1,12,lease_14a9c89967164de9a9fea390a4e4c401,26897000,10290400,10816100,2500,48006000
storage-0,enforce,10.0,4,1,2,0,lease_9f45fdfe8083436c9bbbd99cb794ea59,65154300,12638200,10132500,2200,87927200
storage-0,enforce,10.0,4,1,2,1,lease_9f45fdfe8083436c9bbbd99cb794ea59,43043200,12213600,10869000,1700,66127500
storage-0,enforce,10.0,4,1,2,2,lease_9f45fdfe8083436c9bbbd99cb794ea59,43839100,11605300,10489800,1900,65936100
storage-0,enforce,10.0,4,1,2,3,lease_9f45fdfe8083436c9bbbd99cb794ea59,45005500,12653700,10404800,1700,68065700
storage-0,enforce,10.0,4,1,2,4,lease_9f45fdfe8083436c9bbbd99cb794ea59,43785000,13122300,10082000,2000,66991300
storage-0,enforce,10.0,4,1,2,5,lease_9f45fdfe8083436c9bbbd99cb794ea59,46821600,11998000,10080200,1700,68901500
storage-0,enforce,10.0,4,1,2,6,lease_9f45fdfe8083436c9bbbd99cb794ea59,44050600,12617500,10437500,1600,67107200
storage-0,enforce,10.0,4,1,2,7,lease_9f45fdfe8083436c9bbbd99cb794ea59,44156200,12908900,10453600,1800,67520500
storage-0,enforce,10.0,4,1,2,8,lease_9f45fdfe8083436c9bbbd99cb794ea59,45261400,12959700,10763300,1600,68986000
storage-0,enforce,10.0,4,1,2,9,lease_9f45fdfe8083436c9bbbd99cb794ea59,44548000,12511900,10215900,1600,67277400
storage-0,enforce,10.0,4,1,2,10,lease_9f45fdfe8083436c9bbbd99cb794ea59,44557600,13040900,10429700,1600,68029800
storage-0,enforce,10.0,4,1,2,11,lease_9f45fdfe8083436c9bbbd99cb794ea59,45531800,13271800,10979300,1500,69784400
storage-0,enforce,10.0,4,1,3,0,lease_785452bc7fbf48578ce9ab99adeb6d92,14482700,13037900,10756800,1600,38279000
storage-0,enforce,10.0,4,1,3,1,lease_785452bc7fbf48578ce9ab99adeb6d92,43973300,13470500,10093800,1400,67539000
storage-0,enforce,10.0,4,1,3,2,lease_785452bc7fbf48578ce9ab99adeb6d92,41941300,12450000,10141100,1600,64534000
storage-0,enforce,10.0,4,1,3,3,lease_785452bc7fbf48578ce9ab99adeb6d92,44592700,12668400,10267700,2100,67530900
storage-0,enforce,10.0,4,1,3,4,lease_785452bc7fbf48578ce9ab99adeb6d92,44115600,13552600,10870300,1800,68540300
storage-0,enforce,10.0,4,1,3,5,lease_785452bc7fbf48578ce9ab99adeb6d92,42695900,11888900,10557300,1800,65143900
storage-0,enforce,10.0,4,1,3,6,lease_785452bc7fbf48578ce9ab99adeb6d92,46698700,12923900,10127500,2100,69752200
storage-0,enforce,10.0,4,1,3,7,lease_785452bc7fbf48578ce9ab99adeb6d92,43460500,12471400,10172100,1400,66105400
storage-0,enforce,10.0,4,1,3,8,lease_785452bc7fbf48578ce9ab99adeb6d92,45426200,12487600,10608500,1600,68523900
storage-0,enforce,10.0,4,1,3,9,lease_785452bc7fbf48578ce9ab99adeb6d92,44942800,12666100,10870200,2200,68481300
storage-0,enforce,10.0,4,1,3,10,lease_785452bc7fbf48578ce9ab99adeb6d92,45007800,12841100,10425500,1800,68276200
storage-0,enforce,10.0,4,1,3,11,lease_785452bc7fbf48578ce9ab99adeb6d92,44355500,12531900,10907000,1600,67796000
storage-0,off,10.0,4,1,0,0,lease_b0182df22b4442dfb47eae654adefb13,0,0,10014800,1100,10015900
storage-0,off,10.0,4,1,0,1,lease_b0182df22b4442dfb47eae654adefb13,0,0,11010200,1300,11011500
storage-0,off,10.0,4,1,0,2,lease_b0182df22b4442dfb47eae654adefb13,0,0,10770000,900,10770900
storage-0,off,10.0,4,1,0,3,lease_b0182df22b4442dfb47eae654adefb13,0,0,10573100,1600,10574700
storage-0,off,10.0,4,1,0,4,lease_b0182df22b4442dfb47eae654adefb13,0,0,10714300,1000,10715300
storage-0,off,10.0,4,1,0,5,lease_b0182df22b4442dfb47eae654adefb13,0,0,10030500,1200,10031700
storage-0,off,10.0,4,1,0,6,lease_b0182df22b4442dfb47eae654adefb13,0,0,10179500,800,10180300
storage-0,off,10.0,4,1,0,7,lease_b0182df22b4442dfb47eae654adefb13,0,0,10549100,1400,10550500
storage-0,off,10.0,4,1,0,8,lease_b0182df22b4442dfb47eae654adefb13,0,0,10526600,1900,10528500
storage-0,off,10.0,4,1,0,9,lease_b0182df22b4442dfb47eae654adefb13,0,0,10427000,1000,10428000
storage-0,off,10.0,4,1,0,10,lease_b0182df22b4442dfb47eae654adefb13,0,0,10661400,700,10662100
storage-0,off,10.0,4,1,0,11,lease_b0182df22b4442dfb47eae654adefb13,0,0,10347900,600,10348500
storage-0,off,10.0,4,1,0,12,lease_b0182df22b4442dfb47eae654adefb13,0,0,10487400,700,10488100
storage-0,off,10.0,4,1,1,0,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,11005400,12900,11018300
storage-0,off,10.0,4,1,1,1,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,11044200,900,11045100
storage-0,off,10.0,4,1,1,2,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10233700,800,10234500
storage-0,off,10.0,4,1,1,3,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10035800,700,10036500
storage-0,off,10.0,4,1,1,4,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10044300,900,10045200
storage-0,off,10.0,4,1,1,5,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10192000,900,10192900
storage-0,off,10.0,4,1,1,6,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10039500,1400,10040900
storage-0,off,10.0,4,1,1,7,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10213200,1400,10214600
storage-0,off,10.0,4,1,1,8,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10500800,1100,10501900
storage-0,off,10.0,4,1,1,9,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10142300,600,10142900
storage-0,off,10.0,4,1,1,10,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10286000,800,10286800
storage-0,off,10.0,4,1,1,11,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10984500,600,10985100
storage-0,off,10.0,4,1,1,12,lease_7614d457dfcc4f418e69872bc9e223f0,0,0,10509700,600,10510300
storage-0,off,10.0,4,1,2,0,lease_debaab8e02294fa783fd9e274f8353c1,0,0,11026300,1200,11027500
storage-0,off,10.0,4,1,2,1,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10972300,1000,10973300
storage-0,off,10.0,4,1,2,2,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10334100,800,10334900
storage-0,off,10.0,4,1,2,3,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10489200,700,10489900
storage-0,off,10.0,4,1,2,4,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10202500,1400,10203900
storage-0,off,10.0,4,1,2,5,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10028700,500,10029200
storage-0,off,10.0,4,1,2,6,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10222400,600,10223000
storage-0,off,10.0,4,1,2,7,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10556800,700,10557500
storage-0,off,10.0,4,1,2,8,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10534400,800,10535200
storage-0,off,10.0,4,1,2,9,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10349200,1000,10350200
storage-0,off,10.0,4,1,2,10,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10770100,800,10770900
storage-0,off,10.0,4,1,2,11,lease_debaab8e02294fa783fd9e274f8353c1,0,0,10236200,600,10236800
storage-0,off,10.0,4,1,3,0,lease_857fcacaecd9435a98ab4231a672928d,0,0,11031800,1000,11032800
storage-0,off,10.0,4,1,3,1,lease_857fcacaecd9435a98ab4231a672928d,0,0,10973500,700,10974200
storage-0,off,10.0,4,1,3,2,lease_857fcacaecd9435a98ab4231a672928d,0,0,10289500,1200,10290700
storage-0,off,10.0,4,1,3,3,lease_857fcacaecd9435a98ab4231a672928d,0,0,10531500,900,10532400
storage-0,off,10.0,4,1,3,4,lease_857fcacaecd9435a98ab4231a672928d,0,0,10225400,700,10226100
storage-0,off,10.0,4,1,3,5,lease_857fcacaecd9435a98ab4231a672928d,0,0,10514000,700,10514700
storage-0,off,10.0,4,1,3,6,lease_857fcacaecd9435a98ab4231a672928d,0,0,10194100,1000,10195100
storage-0,off,10.0,4,1,3,7,lease_857fcacaecd9435a98ab4231a672928d,0,0,10068600,800,10069400
storage-0,off,10.0,4,1,3,8,lease_857fcacaecd9435a98ab4231a672928d,0,0,10467800,500,10468300
storage-0,off,10.0,4,1,3,9,lease_857fcacaecd9435a98ab4231a672928d,0,0,10424000,1800,10425800
storage-0,off,10.0,4,1,3,10,lease_857fcacaecd9435a98ab4231a672928d,0,0,10708000,1700,10709700
storage-0,off,10.0,4,1,3,11,lease_857fcacaecd9435a98ab4231a672928d,0,0,10292400,700,10293100
storage-0,off,10.0,8,0,0,0,lease_281c9a57014041cdbfddcbb9f3809c0a,0,0,10513100,800,10513900
storage-0,off,10.0,8,0,0,1,lease_281c9a57014041cdbfddcbb9f3809c0a,0,0,10446800,1400,10448200
storage-0,off,10.0,8,0,0,2,lease_281c9a57014041cdbfddcbb9f3809c0a,0,0,10542900,700,10543600
storage-0,off,10.0,8,0,0,3,lease_281c9a57014041cdbfddcbb9f3809c0a,0,0,10618200,700,10618900
storage-0,off,10.0,8,0,0,4,lease_281c9a57014041cdbfddcbb9f3809c0a,0,0,10911000,500,10911500
