storage_id,mode,delay_ms,workers,trial_index,worker_id,operation_index,lease_id,warden_ns,claim_ns,application_ns,unattributed_ns,end_to_end_ns
storage-0,enforce,0.0,1,0,0,25,lease_4fa756ac23274b45aeaa4229f8309a72,14598700,10464800,200,1100,25064800
storage-0,enforce,0.0,1,0,0,26,lease_4fa756ac23274b45aeaa4229f8309a72,14173800,11315300,300,800,25490200
storage-0,enforce,0.0,1,0,0,27,lease_4fa756ac23274b45aeaa4229f8309a72,14115300,10419900,200,1000,24536400
storage-0,enforce,0.0,1,0,0,28,lease_4fa756ac23274b45aeaa4229f8309a72,14632000,10608300,200,900,25241400
storage-0,enforce,0.0,1,0,0,29,lease_4fa756ac23274b45aeaa4229f8309a72,14125400,11676100,400,1200,25803100
storage-0,enforce,0.0,1,0,0,30,lease_4fa756ac23274b45aeaa4229f8309a72,15611900,10171400,200,1000,25784500
storage-0,enforce,0.0,1,0,0,31,lease_4fa756ac23274b45aeaa4229f8309a72,14014500,10695700,200,1300,24711700
storage-0,enforce,0.0,1,0,0,32,lease_4fa756ac23274b45aeaa4229f8309a72,15169500,11902600,200,900,27073200
storage-0,enforce,0.0,1,0,0,33,lease_4fa756ac23274b45aeaa4229f8309a72,14656200,10116400,200,1100,24773900
storage-0,enforce,0.0,1,0,0,34,lease_4fa756ac23274b45aeaa4229f8309a72,14113500,11244600,200,900,25359200
storage-0,enforce,0.0,1,0,0,35,lease_4fa756ac23274b45aeaa4229f8309a72,15150300,11184400,200,1200,26336100
storage-0,enforce,0.0,1,0,0,36,lease_4fa756ac23274b45aeaa4229f8309a72,14411400,10157400,200,800,24569800
storage-0,enforce,0.0,1,0,0,37,lease_4fa756ac23274b45aeaa4229f8309a72,14629400,10400600,300,800,25031100
storage-0,enforce,0.0,1,0,0,38,lease_4fa756ac23274b45aeaa4229f8309a72,14090700,10755700,200,1100,24847700
storage-0,enforce,0.0,1,0,0,39,lease_4fa756ac23274b45aeaa4229f8309a72,15602000,10311300,200,1000,25914500
storage-0,enforce,0.0,1,0,0,40,lease_4fa756ac23274b45aeaa4229f8309a72,13766500,11419000,200,1200,25186900
storage-0,enforce,0.0,1,0,0,41,lease_4fa756ac23274b45aeaa4229f8309a72,15070400,10207500,200,800,25278900
storage-0,enforce,0.0,1,0,0,42,lease_4fa756ac23274b45aeaa4229f8309a72,13864700,10858800,300,800,24724600
storage-0,enforce,0.0,1,0,0,43,lease_4fa756ac23274b45aeaa4229f8309a72,14542100,11565900,300,1100,26109400
storage-0,enforce,0.0,1,0,0,44,lease_4fa756ac23274b45aeaa4229f8309a72,15267000,11295200,200,1100,26563500
storage-0,enforce,0.0,1,0,0,45,lease_4fa756ac23274b45aeaa4229f8309a72,14585200,10471900,200,1000,25058300
storage-0,enforce,0.0,1,0,0,46,lease_4fa756ac23274b45aeaa4229f8309a72,14810900,10473800,200,1000,25285900
storage-0,enforce,0.0,1,0,0,47,lease_4fa756ac23274b45aeaa4229f8309a72,14370500,11081600,200,900,25453200
storage-0,enforce,0.0,1,0,0,48,lease_4fa756ac23274b45aeaa4229f8309a72,15184500,10357000,200,900,25542600
storage-0,enforce,0.0,1,0,0,49,lease_4fa756ac23274b45aeaa4229f8309a72,14047600,11582000,300,900,25630800
storage-0,enforce,0.0,1,1,0,0,lease_d3bb44f1ee784ccf98591d5dd21b6818,13623200,11115500,200,1000,24739900
storage-0,enforce,0.0,1,1,0,1,lease_d3bb44f1ee784ccf98591d5dd21b6818,14604500,9866900,300,900,24472600
storage-0,enforce,0.0,1,1,0,2,lease_d3bb44f1ee784ccf98591d5dd21b6818,13630000,11232300,200,800,24863300
storage-0,enforce,0.0,1,1,0,3,lease_d3bb44f1ee784ccf98591d5dd21b6818,14060100,10007800,200,900,24069000
storage-0,enforce,0.0,1,1,0,4,lease_d3bb44f1ee784ccf98591d5dd21b6818,13521600,11042600,200,800,24565200
storage-0,enforce,0.0,1,1,0,5,lease_d3bb44f1ee784ccf98591d5dd21b6818,14598900,10144700,200,1100,24744900
storage-0,enforce,0.0,1,1,0,6,lease_d3bb44f1ee784ccf98591d5dd21b6818,13435100,10476700,400,900,23913100
storage-0,enforce,0.0,1,1,0,7,lease_d3bb44f1ee784ccf98591d5dd21b6818,14025500,11325600,300,1200,25352600
storage-0,enforce,0.0,1,1,0,8,lease_d3bb44f1ee784ccf98591d5dd21b6818,14410900,10257500,300,800,24669500
storage-0,enforce,0.0,1,1,0,9,lease_d3bb44f1ee784ccf98591d5dd21b6818,13455300,11503700,200,900,24960100
storage-0,enforce,0.0,1,1,0,10,lease_d3bb44f1ee784ccf98591d5dd21b6818,13517500,10950100,400,900,24468900
storage-0,enforce,0.0,1,1,0,11,lease_d3bb44f1ee784ccf98591d5dd21b6818,14170600,10833400,200,800,25005000
storage-0,enforce,0.0,1,1,0,12,lease_d3bb44f1ee784ccf98591d5dd21b6818,13714300,10684100,300,800,24399500
storage-0,enforce,0.0,1,1,0,13,lease_d3bb44f1ee784ccf98591d5dd21b6818,13692300,10250600,300,800,23944000
storage-0,enforce,0.0,1,1,0,14,lease_d3bb44f1ee784ccf98591d5dd21b6818,14906100,10780100,200,1000,25687400
storage-0,enforce,0.0,1,1,0,15,lease_d3bb44f1ee784ccf98591d5dd21b6818,14146200,11501700,100,1000,25649000
storage-0,enforce,0.0,1,1,0,16,lease_d3bb44f1ee784ccf98591d5dd21b6818,14515800,10071700,300,900,24588700
storage-0,enforce,0.0,1,1,0,17,lease_d3bb44f1ee784ccf98591d5dd21b6818,14672500,10152400,200,900,24826000
storage-0,enforce,0.0,1,1,0,18,lease_d3bb44f1ee784ccf98591d5dd21b6818,13539600,11340300,300,800,24881000
storage-0,enforce,0.0,1,1,0,19,lease_d3bb44f1ee784ccf98591d5dd21b6818,14660800,9971000,200,1000,24633000
storage-0,enforce,0.0,1,1,0,20,lease_d3bb44f1ee784ccf98591d5dd21b6818,13236200,10486900,400,800,23724300
storage-0,enforce,0.0,1,1,0,21,lease_d3bb44f1ee784ccf98591d5dd21b6818,14534200,10923000,300,1000,25458500
storage-0,enforce,0.0,1,1,0,22,lease_d3bb44f1ee784ccf98591d5dd21b6818,13644800,10794400,200,800,24440200
storage-0,enforce,0.0,1,1,0,23,lease_d3bb44f1ee784ccf98591d5dd21b6818,13762100,10320300,200,1000,24083600
storage-0,enforce,0.0,1,1,0,24,lease_d3bb44f1ee784ccf98591d5dd21b6818,16205900,11624200,200,1100,27831400
storage-0,enforce,0.0,1,1,0,25,lease_d3bb44f1ee784ccf98591d5dd21b6818,13745800,10377300,200,1000,24124300
storage-0,enforce,0.0,1,1,0,26,lease_d3bb44f1ee784ccf98591d5dd21b6818,13656900,10071700,300,1000,23729900
storage-0,enforce,0.0,1,1,0,27,lease_d3bb44f1ee784ccf98591d5dd21b6818,15105700,11644300,300,1200,26751500
storage-0,enforce,0.0,1,1,0,28,lease_d3bb44f1ee784ccf98591d5dd21b6818,14171700,11153500,400,1000,25326600
storage-0,enforce,0.0,1,1,0,29,lease_d3bb44f1ee784ccf98591d5dd21b6818,13769300,9887300,200,1200,23658000
storage-0,enforce,0.0,1,1,0,30,lease_d3bb44f1ee784ccf98591d5dd21b6818,14601100,10091500,300,900,24693800
storage-0,enforce,0.0,1,1,0,31,lease_d3bb44f1ee784ccf98591d5dd21b6818,13712800,11104500,200,800,24818300
storage-0,enforce,0.0,1,1,0,32,lease_d3bb44f1ee784ccf98591d5dd21b6818,14652000,10372800,200,1000,25026000
storage-0,enforce,0.0,1,1,0,33,lease_d3bb44f1ee784ccf98591d5dd21b6818,13753000,10732200,200,1000,24486400
storage-0,enforce,0.0,1,1,0,34,lease_d3bb44f1ee784ccf98591d5dd21b6818,13933200,10394000,300,800,24328300
storage-0,enforce,0.0,1,1,0,35,lease_d3bb44f1ee784ccf98591d5dd21b6818,14735900,10321100,200,1000,25058200
storage-0,enforce,0.0,1,1,0,36,lease_d3bb44f1ee784ccf98591d5dd21b6818,14508700,11189800,200,1000,25699700
storage-0,enforce,0.0,1,1,0,37,lease_d3bb44f1ee784ccf98591d5dd21b6818,13779700,11342100,200,900,25122900
storage-0,enforce,0.0,1,1,0,38,lease_d3bb44f1ee784ccf98591d5dd21b6818,13508800,10279600,200,1000,23789600
storage-0,enforce,0.0,1,1,0,39,lease_d3bb44f1ee784ccf98591d5dd21b6818,14560300,10504100,200,1000,25065600
storage-0,enforce,0.0,1,1,0,40,lease_d3bb44f1ee784ccf98591d5dd21b6818,13638100,10763100,100,1100,24402400
storage-0,enforce,0.0,1,1,0,41,lease_d3bb44f1ee784ccf98591d5dd21b6818,14899500,10740600,300,900,25641300
storage-0,enforce,0.0,1,1,0,42,lease_d3bb44f1ee784ccf98591d5dd21b6818,14064000,11460300,200,1000,25525500
storage-0,enforce,0.0,1,1,0,43,lease_d3bb44f1ee784ccf98591d5dd21b6818,13951700,10245200,300,900,24198100
storage-0,enforce,0.0,1,1,0,44,lease_d3bb44f1ee784ccf98591d5dd21b6818,14442900,11131600,200,1100,25575800
storage-0,enforce,0.0,1,1,0,45,lease_d3bb44f1ee784ccf98591d5dd21b6818,13405700,9863300,200,700,23269900
storage-0,enforce,0.0,1,1,0,46,lease_d3bb44f1ee784ccf98591d5dd21b6818,14693800,11397600,300,900,26092600
storage-0,enforce,0.0,1,1,0,47,lease_d3bb44f1ee784ccf98591d5dd21b6818,14189600,10431800,300,900,24622600
storage-0,enforce,0.0,1,1,0,48,lease_d3bb44f1ee784ccf98591d5dd21b6818,15008200,9996500,200,1000,25005900
storage-0,enforce,0.0,1,1,0,49,lease_d3bb44f1ee784ccf98591d5dd21b6818,13927000,10922400,200,1000,24850600
storage-0,off,0.0,1,1,0,0,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,200,600,800
storage-0,off,0.0,1,1,0,1,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,300,400
storage-0,off,0.0,1,1,0,2,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,100,200
storage-0,off,0.0,1,1,0,3,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,4,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,5,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,6,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,7,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,8,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,9,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,10,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,11,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,12,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,200,300
storage-0,off,0.0,1,1,0,13,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,300,400
storage-0,off,0.0,1,1,0,14,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,300,400
storage-0,off,0.0,1,1,0,15,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,200,300
storage-0,off,0.0,1,1,0,16,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,17,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,18,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,19,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,20,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,21,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,22,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,23,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,24,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,25,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,26,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,27,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,28,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,29,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,30,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,31,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,32,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,33,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,34,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,35,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,36,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,37,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,38,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,39,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,40,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,41,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,42,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,43,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,44,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,45,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,100,0,100
storage-0,off,0.0,1,1,0,46,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,47,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,1,1,0,48,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,200,200
storage-0,off,0.0,1,1,0,49,lease_7f4c08f6ef994d548447089aa1d9fb84,0,0,0,100,100
storage-0,off,0.0,2,0,0,0,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,600,700
storage-0,off,0.0,2,0,0,1,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,200,300
storage-0,off,0.0,2,0,0,2,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,100,200
storage-0,off,0.0,2,0,0,3,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,4,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,5,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,6,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,7,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,8,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,9,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,10,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,100,100
storage-0,off,0.0,2,0,0,11,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,100,200
storage-0,off,0.0,2,0,0,12,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,100,200
storage-0,off,0.0,2,0,0,13,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,14,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,15,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,16,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,17,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,100,100
storage-0,off,0.0,2,0,0,18,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,200,200
storage-0,off,0.0,2,0,0,19,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,20,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,21,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,0,100,100
storage-0,off,0.0,2,0,0,22,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,23,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,0,24,lease_f7212981019840fb8da0d2b88f98c1d6,0,0,100,0,100
storage-0,off,0.0,2,0,1,0,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,500,600
storage-0,off,0.0,2,0,1,1,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,200,300
storage-0,off,0.0,2,0,1,2,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,100,200
storage-0,off,0.0,2,0,1,3,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,4,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,5,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,6,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,7,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,0,100
storage-0,off,0.0,2,0,1,8,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,0,100
storage-0,off,0.0,2,0,1,9,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,100,100
storage-0,off,0.0,2,0,1,10,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,11,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,12,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,0,200,200
storage-0,off,0.0,2,0,1,13,lease_0f7eaa043bd14c83bf158c10ce310932,0,0,100,0,100
